ID,datetime,temperature,precipitation,windspeed,humidity,dew_point,sunshine,solar_radiation,snowfall,cloud_cover,visibility,ground_temp,weekday,holiday,count
71839,2023-12-15 12:00:00,4.9,5.5,3.8,97.0,4.4,0.0,0.19,0.0,10.0,749.0,6.3,Friday,0,273
71840,2023-12-15 13:00:00,4.9,0.0,2.6,95.0,4.1,0.0,0.19,0.0,10.0,650.0,6.0,Friday,0,224
71841,2023-12-15 14:00:00,5.1,0.0,2.6,95.0,4.3,0.0,0.31,0.0,10.0,702.0,6.8,Friday,0,477
71842,2023-12-15 15:00:00,5.0,1.3,3.4,95.0,4.2,0.0,0.34,0.0,10.0,774.0,6.9,Friday,0,1838
71843,2023-12-15 16:00:00,4.9,0.0,2.2,94.0,4.0,0.0,0.16,0.0,10.0,1387.0,6.4,Friday,0,3009
71844,2023-12-15 17:00:00,4.9,0.0,2.1,91.0,3.5,0.0,0.08,0.0,9.0,2525.0,5.7,Friday,0,5110
71845,2023-12-15 18:00:00,4.9,0.0,1.8,90.0,3.3,0.0,0.0,0.0,10.0,3462.0,5.3,Friday,0,6043
71846,2023-12-15 19:00:00,4.8,0.0,2.2,89.0,3.1,0.0,0.0,0.0,10.0,3270.0,5.1,Friday,0,3206
71847,2023-12-15 20:00:00,4.6,0.0,2.0,92.0,3.4,0.0,0.0,0.0,10.0,402.0,5.0,Friday,0,2000
71848,2023-12-15 21:00:00,4.4,0.0,1.4,92.0,3.2,0.0,0.0,0.0,10.0,563.0,4.8,Friday,0,2126
71849,2023-12-15 22:00:00,4.2,0.0,1.1,93.0,3.1,0.0,0.0,0.0,10.0,533.0,4.6,Friday,0,1375
71850,2023-12-15 23:00:00,4.1,0.0,2.8,97.0,3.6,0.0,0.0,0.0,10.0,197.0,4.5,Friday,0,462
71851,2023-12-16 00:00:00,3.7,1.4,2.2,95.0,2.9,0.0,0.0,0.0,10.0,508.0,4.2,Saturday,0,711
71852,2023-12-16 01:00:00,3.7,0.0,2.0,95.0,2.9,0.0,0.0,0.0,10.0,857.0,4.2,Saturday,0,535
71853,2023-12-16 02:00:00,2.1,0.0,8.1,95.0,1.3,0.0,0.0,0.0,10.0,366.0,3.2,Saturday,0,545
71854,2023-12-16 03:00:00,1.3,0.4,4.0,96.0,0.7,0.0,0.0,0.0,10.0,498.0,2.7,Saturday,0,306
71855,2023-12-16 04:00:00,0.6,,6.2,94.0,-0.2,0.0,0.0,0.2,10.0,351.0,0.6,Saturday,0,221
71856,2023-12-16 05:00:00,-0.1,,4.5,92.0,-1.2,0.0,0.0,0.2,10.0,883.0,0.9,Saturday,0,337
71857,2023-12-16 06:00:00,-0.5,0.9,3.6,89.0,-2.0,0.0,0.0,0.3,10.0,1072.0,0.7,Saturday,0,468
71858,2023-12-16 07:00:00,-1.3,,5.2,87.0,-3.1,0.0,0.0,0.7,10.0,287.0,0.3,Saturday,0,636
71859,2023-12-16 08:00:00,-1.9,,5.8,79.0,-5.0,0.0,0.0,0.9,8.0,1888.0,0.2,Saturday,0,1221
71860,2023-12-16 09:00:00,-2.2,0.2,4.2,82.0,-4.8,0.1,0.18,1.0,8.0,1321.0,0.7,Saturday,0,1636
71861,2023-12-16 10:00:00,-2.6,,4.8,78.0,-5.9,0.3,0.47,1.0,9.0,2678.0,1.6,Saturday,0,2017
71862,2023-12-16 11:00:00,-2.5,,6.6,63.0,-8.5,0.6,1.12,0.7,6.0,4224.0,3.4,Saturday,0,2393
71863,2023-12-16 12:00:00,-2.7,0.0,7.6,57.0,-10.0,0.9,1.78,,5.0,5000.0,5.9,Saturday,0,2551
71864,2023-12-16 13:00:00,-3.5,0.0,6.8,56.0,-11.0,0.2,0.75,,7.0,4999.0,1.9,Saturday,0,2773
71865,2023-12-16 14:00:00,-2.5,0.0,8.0,51.0,-11.2,0.8,1.86,,7.0,4980.0,7.6,Saturday,0,2430
71866,2023-12-16 15:00:00,-3.4,0.0,6.5,49.0,-12.6,0.7,1.39,,8.0,4105.0,2.6,Saturday,0,2551
71867,2023-12-16 16:00:00,-4.2,0.0,6.0,51.0,-12.8,0.5,0.64,,5.0,4934.0,0.1,Saturday,0,2587
71868,2023-12-16 17:00:00,-5.2,0.0,5.5,51.0,-13.7,0.5,0.29,,4.0,5000.0,-0.4,Saturday,0,2273
71869,2023-12-16 18:00:00,-6.4,0.0,6.0,63.0,-12.2,0.0,0.01,,4.0,4899.0,-1.0,Saturday,0,1968
71870,2023-12-16 19:00:00,-7.2,0.0,5.3,70.0,-11.7,0.0,0.0,,6.0,3034.0,-1.3,Saturday,0,1448
71871,2023-12-16 20:00:00,-7.8,0.0,4.1,62.0,-13.8,0.0,0.0,,2.0,4151.0,-2.0,Saturday,0,1226
71872,2023-12-16 21:00:00,-8.7,0.0,2.9,61.0,-14.8,0.0,0.0,,0.0,3537.0,-3.0,Saturday,0,1351
71873,2023-12-16 22:00:00,-9.2,0.0,5.0,61.0,-15.3,0.0,0.0,,1.0,3496.0,-4.0,Saturday,0,1210
71874,2023-12-16 23:00:00,-9.4,0.0,3.3,62.0,-15.3,0.0,0.0,,0.0,3281.0,-4.6,Saturday,0,1003
71875,2023-12-17 00:00:00,-9.9,0.0,5.2,54.0,-17.4,0.0,0.0,,0.0,3427.0,-5.5,Sunday,0,986
71876,2023-12-17 01:00:00,-10.4,0.0,4.8,56.0,-17.5,0.0,0.0,,0.0,3555.0,-6.0,Sunday,0,744
71877,2023-12-17 02:00:00,-10.8,0.0,3.7,59.0,-17.2,0.0,0.0,,0.0,3345.0,-6.5,Sunday,0,559
71878,2023-12-17 03:00:00,-10.9,0.0,3.4,55.0,-18.1,0.0,0.0,,0.0,3884.0,-6.8,Sunday,0,419
71879,2023-12-17 04:00:00,-11.3,0.0,2.5,58.0,-17.9,0.0,0.0,,0.0,3582.0,-7.0,Sunday,0,307
71880,2023-12-17 05:00:00,-11.5,0.0,3.2,54.0,-18.9,0.0,0.0,,0.0,3774.0,-7.4,Sunday,0,285
71881,2023-12-17 06:00:00,-11.7,0.0,3.7,53.0,-19.3,0.0,0.0,,0.0,4273.0,-7.7,Sunday,0,332
71882,2023-12-17 07:00:00,-12.0,0.0,3.3,51.0,-20.1,0.0,0.0,,0.0,4536.0,-8.0,Sunday,0,546
71883,2023-12-17 08:00:00,-12.4,0.0,3.6,52.0,-20.2,0.1,0.01,,0.0,4022.0,-8.1,Sunday,0,971
71884,2023-12-17 09:00:00,-12.1,0.0,2.5,55.0,-19.3,1.0,0.4,,0.0,3583.0,-7.4,Sunday,0,1288
71885,2023-12-17 10:00:00,-10.8,0.0,3.0,50.0,-19.2,1.0,1.0,,0.0,4186.0,-2.2,Sunday,0,1506
71886,2023-12-17 11:00:00,-9.7,0.0,4.1,48.0,-18.6,1.0,1.57,,0.0,4447.0,-0.3,Sunday,0,1566
71887,2023-12-17 12:00:00,-8.5,0.0,3.1,50.0,-17.0,1.0,1.89,,0.0,4319.0,1.3,Sunday,0,1705
71888,2023-12-17 13:00:00,-7.4,0.0,3.6,45.0,-17.3,1.0,2.01,,0.0,4700.0,2.0,Sunday,0,1965
71889,2023-12-17 14:00:00,-6.9,0.0,3.7,42.0,-17.6,1.0,1.91,,0.0,4236.0,2.8,Sunday,0,2040
71890,2023-12-17 15:00:00,-6.6,0.0,3.7,39.0,-18.2,1.0,1.58,,0.0,4998.0,-0.1,Sunday,0,2084
71891,2023-12-17 16:00:00,-6.7,0.0,4.3,38.0,-18.6,1.0,1.01,,0.0,4945.0,-0.3,Sunday,0,2172
71892,2023-12-17 17:00:00,-7.6,0.0,4.1,37.0,-19.8,0.9,0.42,,0.0,5000.0,-1.9,Sunday,0,2040
71893,2023-12-17 18:00:00,-8.3,0.0,2.9,40.0,-19.5,0.0,0.01,,0.0,5000.0,-4.0,Sunday,0,1833
71894,2023-12-17 19:00:00,-8.8,0.0,3.9,46.0,-18.3,0.0,0.0,,2.0,4976.0,-6.0,Sunday,0,1394
71895,2023-12-17 20:00:00,-9.2,0.0,1.7,47.0,-18.4,0.0,0.0,,0.0,4925.0,-6.6,Sunday,0,1284
71896,2023-12-17 21:00:00,-9.7,0.0,1.0,48.0,-18.6,0.0,0.0,,0.0,4878.0,-6.9,Sunday,0,1267
71897,2023-12-17 22:00:00,-10.2,0.0,1.7,49.0,-18.9,0.0,0.0,,0.0,4895.0,-7.2,Sunday,0,1103
71898,2023-12-17 23:00:00,-10.7,0.0,1.4,53.0,-18.4,0.0,0.0,,0.0,4814.0,-7.5,Sunday,0,910
71899,2023-12-18 00:00:00,-10.6,0.0,3.2,51.0,-18.8,0.0,0.0,,0.0,4722.0,-7.7,Monday,0,728
71900,2023-12-18 01:00:00,-10.9,0.0,2.1,55.0,-18.1,0.0,0.0,,1.0,4763.0,-7.6,Monday,0,533
71901,2023-12-18 02:00:00,-11.4,0.0,1.9,58.0,-18.0,0.0,0.0,,0.0,4185.0,-7.8,Monday,0,344
71902,2023-12-18 03:00:00,-11.8,0.0,1.7,60.0,-18.0,0.0,0.0,,0.0,3935.0,-7.8,Monday,0,306
71903,2023-12-18 04:00:00,-11.8,0.0,2.4,56.0,-18.8,0.0,0.0,,0.0,4496.0,-8.0,Monday,0,350
71904,2023-12-18 05:00:00,-12.1,0.0,2.1,52.0,-19.9,0.0,0.0,,0.0,4921.0,-8.1,Monday,0,772
71905,2023-12-18 06:00:00,-12.1,0.0,1.9,53.0,-19.7,0.0,0.0,,2.0,4878.0,-7.8,Monday,0,1713
71906,2023-12-18 07:00:00,-11.9,0.0,2.2,55.0,-19.1,0.0,0.0,,7.0,4937.0,-7.8,Monday,0,3911
71907,2023-12-18 08:00:00,-11.5,0.0,2.3,53.0,-19.1,0.0,0.01,,8.0,4981.0,-7.4,Monday,0,6310
71908,2023-12-18 09:00:00,-10.3,0.0,2.0,47.0,-19.4,0.6,0.28,,8.0,4852.0,-5.9,Monday,0,3032
71909,2023-12-18 10:00:00,-8.6,0.0,1.2,45.0,-18.4,0.5,0.63,,9.0,4944.0,-2.5,Monday,0,2033
71910,2023-12-18 11:00:00,-7.1,0.0,1.6,43.0,-17.5,0.1,0.85,,9.0,4960.0,-1.0,Monday,0,2202
71911,2023-12-18 12:00:00,-6.2,0.0,2.4,43.0,-16.7,0.3,0.93,,8.0,4967.0,-0.4,Monday,0,2282
71912,2023-12-18 13:00:00,-4.0,0.0,1.7,42.0,-15.0,1.0,1.5,,9.0,4798.0,0.5,Monday,0,2445
71913,2023-12-18 14:00:00,-3.6,0.0,2.6,39.0,-15.5,1.0,1.15,,9.0,4636.0,0.6,Monday,0,2516
71914,2023-12-18 15:00:00,-3.7,0.0,3.3,37.0,-16.3,0.3,0.87,,9.0,5000.0,-0.3,Monday,0,2876
71915,2023-12-18 16:00:00,-3.9,0.0,2.1,39.0,-15.8,0.3,0.61,,9.0,4852.0,-0.2,Monday,0,3521
71916,2023-12-18 17:00:00,-4.5,0.0,3.2,35.0,-17.6,0.0,0.18,,9.0,4936.0,-1.1,Monday,0,5089
71917,2023-12-18 18:00:00,-5.2,0.0,2.3,38.0,-17.3,0.0,0.0,,9.0,4653.0,-2.5,Monday,0,6528
71918,2023-12-18 19:00:00,-5.7,0.0,3.6,37.0,-18.1,0.0,0.0,,10.0,4625.0,-4.0,Monday,0,3853
71919,2023-12-18 20:00:00,-5.9,0.0,1.5,38.0,-17.9,0.0,0.0,,9.0,4738.0,-4.3,Monday,0,3011
71920,2023-12-18 21:00:00,-6.3,0.0,2.0,39.0,-18.0,0.0,0.0,,9.0,4942.0,-4.6,Monday,0,2811
71921,2023-12-18 22:00:00,-6.4,0.0,2.7,40.0,-17.8,0.0,0.0,,10.0,4763.0,-4.8,Monday,0,2403
71922,2023-12-18 23:00:00,-6.5,0.0,1.5,41.0,-17.6,0.0,0.0,,10.0,4833.0,-4.6,Monday,0,1423
71923,2023-12-19 00:00:00,-6.4,0.0,0.6,44.0,-16.6,0.0,0.0,,10.0,4748.0,-4.5,Tuesday,0,1117
71924,2023-12-19 01:00:00,-6.5,0.0,0.8,45.0,-16.4,0.0,0.0,,10.0,4378.0,-4.4,Tuesday,0,931
71925,2023-12-19 02:00:00,-6.6,0.0,1.4,45.0,-16.5,0.0,0.0,,9.0,4713.0,-5.2,Tuesday,0,552
71926,2023-12-19 03:00:00,-7.2,0.0,2.4,51.0,-15.6,0.0,0.0,,3.0,3561.0,-5.8,Tuesday,0,410
71927,2023-12-19 04:00:00,-7.5,0.0,2.6,54.0,-15.2,0.0,0.0,,3.0,3286.0,-6.1,Tuesday,0,424
71928,2023-12-19 05:00:00,-7.8,0.0,2.4,55.0,-15.2,0.0,0.0,,3.0,3406.0,-6.3,Tuesday,0,874
71929,2023-12-19 06:00:00,-8.2,0.0,1.6,53.0,-16.1,0.0,0.0,,2.0,4197.0,-6.5,Tuesday,0,1909
71930,2023-12-19 07:00:00,-7.6,0.0,3.3,55.0,-15.0,0.0,0.0,,0.0,4045.0,-6.5,Tuesday,0,4644
71931,2023-12-19 08:00:00,-7.2,0.0,3.3,55.0,-14.7,0.0,0.01,,7.0,3967.0,-5.6,Tuesday,0,7501
71932,2023-12-19 09:00:00,-6.0,0.0,2.9,51.0,-14.5,0.0,0.14,,8.0,4729.0,-3.8,Tuesday,0,3403
71933,2023-12-19 10:00:00,-5.0,0.0,2.6,49.0,-14.0,0.0,0.4,,5.0,4224.0,-2.1,Tuesday,0,2325
71934,2023-12-19 11:00:00,-2.7,0.0,3.0,44.0,-13.2,0.6,1.09,,8.0,3827.0,0.6,Tuesday,0,2648
71935,2023-12-19 12:00:00,-1.6,0.0,1.0,44.0,-12.2,0.1,1.13,,8.0,3810.0,1.2,Tuesday,0,2848
71936,2023-12-19 13:00:00,-0.7,0.0,1.9,42.0,-12.0,0.1,1.16,,9.0,3142.0,1.2,Tuesday,0,3010
71937,2023-12-19 14:00:00,0.1,0.0,1.8,48.0,-9.6,0.0,0.84,0.0,9.0,3461.0,1.5,Tuesday,0,2731
71938,2023-12-19 15:00:00,-0.8,0.0,2.2,61.0,-7.3,0.0,0.45,,9.0,1679.0,0.3,Tuesday,0,2436
71939,2023-12-19 16:00:00,-1.4,0.0,1.4,70.0,-6.1,0.0,0.38,,9.0,1035.0,0.0,Tuesday,0,3499
71940,2023-12-19 17:00:00,-1.6,0.0,1.7,73.0,-5.8,0.0,0.16,,7.0,1458.0,-0.2,Tuesday,0,4774
71941,2023-12-19 18:00:00,-1.9,0.0,1.0,76.0,-5.5,0.0,0.01,,9.0,1388.0,-0.2,Tuesday,0,6732
71942,2023-12-19 19:00:00,-1.8,0.0,2.3,78.0,-5.1,0.0,0.0,,9.0,2283.0,-0.3,Tuesday,0,4455
71943,2023-12-19 20:00:00,-1.7,0.0,1.9,76.0,-5.3,0.0,0.0,,9.0,1804.0,-0.3,Tuesday,0,2999
71944,2023-12-19 21:00:00,-1.8,0.0,1.2,79.0,-4.9,0.0,0.0,0.1,7.0,692.0,-0.4,Tuesday,0,1946
71945,2023-12-19 22:00:00,-1.9,,0.9,83.0,-4.4,0.0,0.0,0.2,9.0,736.0,-0.5,Tuesday,0,1618
71946,2023-12-19 23:00:00,-2.0,,1.4,88.0,-3.7,0.0,0.0,0.5,9.0,318.0,-0.5,Tuesday,0,905
71947,2023-12-20 00:00:00,-2.1,0.3,2.3,90.0,-3.5,0.0,0.0,0.9,9.0,264.0,-0.6,Wednesday,0,490
71948,2023-12-20 01:00:00,-3.2,,3.2,91.0,-4.4,0.0,0.0,1.9,9.0,92.0,-0.6,Wednesday,0,449
71949,2023-12-20 02:00:00,-3.8,,2.7,84.0,-6.1,0.0,0.0,2.1,4.0,1167.0,-0.9,Wednesday,0,380
71950,2023-12-20 03:00:00,-4.5,0.8,3.2,81.0,-7.2,0.0,0.0,2.1,4.0,1131.0,-1.2,Wednesday,0,303
71951,2023-12-20 04:00:00,-5.4,,2.2,78.0,-8.6,0.0,0.0,2.0,1.0,1220.0,-1.9,Wednesday,0,254
71952,2023-12-20 05:00:00,-6.0,,2.1,77.0,-9.3,0.0,0.0,2.0,1.0,1101.0,-2.3,Wednesday,0,486
71953,2023-12-20 06:00:00,-6.5,,4.5,71.0,-10.8,0.0,0.0,1.9,0.0,1044.0,-2.7,Wednesday,0,1117
71954,2023-12-20 07:00:00,-6.9,,3.5,69.0,-11.6,0.0,0.0,1.8,0.0,1106.0,-3.1,Wednesday,0,2485
71955,2023-12-20 08:00:00,-7.4,,2.8,71.0,-11.7,0.0,0.01,1.6,3.0,997.0,-3.4,Wednesday,0,3852
71956,2023-12-20 09:00:00,-7.3,0.0,3.9,70.0,-11.8,0.1,0.2,1.6,6.0,705.0,-3.4,Wednesday,0,1826
71957,2023-12-20 10:00:00,-6.9,,3.5,65.0,-12.3,0.6,0.69,1.5,2.0,1077.0,-2.2,Wednesday,0,1309
71958,2023-12-20 11:00:00,-6.3,,3.5,60.0,-12.8,0.8,1.26,1.5,6.0,1118.0,-1.0,Wednesday,0,1510
71959,2023-12-20 12:00:00,-5.8,0.0,3.4,58.0,-12.7,0.7,1.35,1.2,6.0,1263.0,-0.4,Wednesday,0,1707
71960,2023-12-20 13:00:00,-6.3,,3.7,57.0,-13.4,0.3,0.92,1.0,4.0,1374.0,-0.7,Wednesday,0,1793
71961,2023-12-20 14:00:00,-5.0,,4.6,52.0,-13.3,1.0,2.0,0.9,4.0,1634.0,-0.1,Wednesday,0,1995
71962,2023-12-20 15:00:00,-5.2,,3.7,51.0,-13.7,0.9,1.43,0.7,3.0,1795.0,-0.2,Wednesday,0,2209
71963,2023-12-20 16:00:00,-6.2,,4.0,53.0,-14.2,0.8,0.9,0.7,2.0,1764.0,-0.7,Wednesday,0,2682
71964,2023-12-20 17:00:00,-7.1,,3.6,53.0,-15.0,0.8,0.29,0.6,2.0,2283.0,-2.6,Wednesday,0,3716
71965,2023-12-20 18:00:00,-8.1,,2.9,53.0,-16.0,0.0,0.02,0.6,1.0,2777.0,-4.8,Wednesday,0,4402
71966,2023-12-20 19:00:00,-8.9,,3.5,57.0,-15.8,0.0,0.0,0.6,0.0,2816.0,-5.9,Wednesday,0,2705
71967,2023-12-20 20:00:00,-9.5,,3.7,61.0,-15.6,0.0,0.0,0.6,0.0,2828.0,-6.5,Wednesday,0,1960
71968,2023-12-20 21:00:00,-10.0,,3.1,65.0,-15.3,0.0,0.0,0.6,1.0,2482.0,-7.0,Wednesday,0,1879
71969,2023-12-20 22:00:00,-10.7,,3.5,62.0,-16.5,0.0,0.0,0.5,0.0,3130.0,-7.4,Wednesday,0,1594
71970,2023-12-20 23:00:00,-11.4,,3.7,62.0,-17.2,0.0,0.0,0.5,0.0,3674.0,-7.8,Wednesday,0,1057
71971,2023-12-21 00:00:00,-11.9,,3.0,64.0,-17.3,0.0,0.0,0.5,0.0,3931.0,-8.0,Thursday,0,859
71972,2023-12-21 01:00:00,-12.0,,4.0,64.0,-17.4,0.0,0.0,0.5,0.0,3824.0,-8.1,Thursday,0,657
71973,2023-12-21 02:00:00,-12.3,,2.4,64.0,-17.7,0.0,0.0,0.5,0.0,3647.0,-8.3,Thursday,0,461
71974,2023-12-21 03:00:00,-12.5,,2.2,66.0,-17.5,0.0,0.0,0.5,0.0,3433.0,-8.4,Thursday,0,348
71975,2023-12-21 04:00:00,-13.2,,3.7,64.0,-18.5,0.0,0.0,0.5,0.0,3610.0,-8.7,Thursday,0,293
71976,2023-12-21 05:00:00,-13.5,,2.5,64.0,-18.8,0.0,0.0,0.5,0.0,3699.0,-8.9,Thursday,0,556
71977,2023-12-21 06:00:00,-13.9,,3.3,62.0,-19.6,0.0,0.0,0.5,0.0,3650.0,-9.2,Thursday,0,1284
71978,2023-12-21 07:00:00,-14.3,,2.0,63.0,-19.8,0.0,0.0,0.5,0.0,3560.0,-9.4,Thursday,0,2835
71979,2023-12-21 08:00:00,-14.3,,3.8,64.0,-19.6,0.0,0.01,0.5,0.0,3459.0,-9.5,Thursday,0,4728
71980,2023-12-21 09:00:00,-13.8,,2.5,64.0,-19.1,1.0,0.36,0.5,0.0,3338.0,-8.8,Thursday,0,2189
71981,2023-12-21 10:00:00,-12.7,,3.9,60.0,-18.8,1.0,0.96,0.5,0.0,3137.0,-4.9,Thursday,0,1437
71982,2023-12-21 11:00:00,-12.5,,4.8,54.0,-19.9,1.0,1.52,0.5,0.0,2746.0,-2.2,Thursday,0,1578
71983,2023-12-21 12:00:00,-11.2,,3.2,48.0,-20.0,1.0,1.83,0.5,0.0,3059.0,-0.6,Thursday,0,1726
71984,2023-12-21 13:00:00,-10.4,,2.5,47.0,-19.5,1.0,1.98,0.5,0.0,3014.0,0.4,Thursday,0,1768
71985,2023-12-21 14:00:00,-9.6,,3.0,46.0,-19.0,1.0,1.88,0.5,0.0,2749.0,1.0,Thursday,0,1777
71986,2023-12-21 15:00:00,-8.6,,2.4,44.0,-18.6,1.0,1.53,0.4,0.0,2744.0,-0.2,Thursday,0,2105
71987,2023-12-21 16:00:00,-8.5,,3.5,45.0,-18.3,1.0,1.0,0.4,0.0,2538.0,-1.6,Thursday,0,2689
71988,2023-12-21 17:00:00,-9.2,,3.0,47.0,-18.4,1.0,0.4,0.4,0.0,2916.0,-3.9,Thursday,0,3456
71989,2023-12-21 18:00:00,-9.8,,2.6,53.0,-17.6,0.0,0.02,0.4,0.0,2945.0,-6.3,Thursday,0,4434
71990,2023-12-21 19:00:00,-10.1,,3.1,55.0,-17.4,0.0,0.0,0.4,0.0,3077.0,-7.3,Thursday,0,2649
71991,2023-12-21 20:00:00,-10.6,,2.0,60.0,-16.8,0.0,0.0,0.4,0.0,2336.0,-7.9,Thursday,0,2029
71992,2023-12-21 21:00:00,-11.4,,2.6,61.0,-17.4,0.0,0.0,0.4,0.0,2901.0,-8.4,Thursday,0,1955
71993,2023-12-21 22:00:00,-11.9,,2.5,62.0,-17.7,0.0,0.0,0.4,0.0,3281.0,-8.8,Thursday,0,1584
71994,2023-12-21 23:00:00,-12.3,,2.3,62.0,-18.0,0.0,0.0,0.4,0.0,3268.0,-9.1,Thursday,0,1086
71995,2023-12-22 00:00:00,-12.7,,3.4,61.0,-18.6,0.0,0.0,0.4,0.0,3116.0,-9.3,Friday,0,883
71996,2023-12-22 01:00:00,-13.1,,3.3,61.0,-19.0,0.0,0.0,0.4,0.0,3127.0,-9.7,Friday,0,636
71997,2023-12-22 02:00:00,-13.4,,3.7,58.0,-19.9,0.0,0.0,0.4,0.0,3245.0,-9.9,Friday,0,486
71998,2023-12-22 03:00:00,-13.8,,2.6,58.0,-20.3,0.0,0.0,0.4,0.0,3298.0,-10.1,Friday,0,365
71999,2023-12-22 04:00:00,-14.0,,4.0,55.0,-21.1,0.0,0.0,0.4,0.0,3862.0,-10.2,Friday,0,294
72000,2023-12-22 05:00:00,-13.8,,2.7,53.0,-21.3,0.0,0.0,0.4,0.0,4171.0,-10.3,Friday,0,501
72001,2023-12-22 06:00:00,-14.0,,3.8,55.0,-21.1,0.0,0.0,0.4,0.0,3975.0,-10.5,Friday,0,1114
72002,2023-12-22 07:00:00,-14.5,,2.1,55.0,-21.5,0.0,0.0,0.4,0.0,3715.0,-10.5,Friday,0,2718
72003,2023-12-22 08:00:00,-14.7,,2.0,54.0,-21.9,0.1,0.01,0.4,0.0,3772.0,-10.6,Friday,0,4591
72004,2023-12-22 09:00:00,-14.4,,3.2,51.0,-22.3,1.0,0.36,0.4,0.0,4164.0,-10.0,Friday,0,2165
72005,2023-12-22 10:00:00,-13.1,,2.2,49.0,-21.5,1.0,0.97,0.4,0.0,2976.0,-4.8,Friday,0,1521
72006,2023-12-22 11:00:00,-11.6,,3.3,45.0,-21.1,1.0,1.53,0.3,0.0,4077.0,-1.1,Friday,0,1865
72007,2023-12-22 12:00:00,-10.9,,2.6,43.0,-21.0,1.0,1.86,0.3,0.0,3657.0,0.7,Friday,0,1988
72008,2023-12-22 13:00:00,-9.4,,2.6,45.0,-19.1,1.0,1.97,0.3,0.0,2925.0,2.1,Friday,0,2064
72009,2023-12-22 14:00:00,-9.0,,2.5,41.0,-19.8,1.0,1.88,0.3,0.0,3914.0,2.7,Friday,0,2084
72010,2023-12-22 15:00:00,-8.2,,2.7,41.0,-19.1,1.0,1.55,0.2,0.0,3630.0,-0.2,Friday,0,2454
72011,2023-12-22 16:00:00,-8.6,,3.8,42.0,-19.2,1.0,1.0,0.2,0.0,3618.0,-1.6,Friday,0,2988
72012,2023-12-22 17:00:00,-9.1,,2.2,44.0,-19.1,1.0,0.41,0.2,0.0,3213.0,-4.0,Friday,0,4020
72013,2023-12-22 18:00:00,-9.8,,1.4,49.0,-18.5,0.0,0.02,0.2,0.0,3015.0,-6.7,Friday,0,4331
72014,2023-12-22 19:00:00,-10.3,,1.9,53.0,-18.0,0.0,0.0,0.2,0.0,2914.0,-7.7,Friday,0,2594
72015,2023-12-22 20:00:00,-10.4,,1.6,56.0,-17.5,0.0,0.0,0.2,0.0,2631.0,-8.3,Friday,0,1850
72016,2023-12-22 21:00:00,-10.8,,1.8,56.0,-17.8,0.0,0.0,0.2,0.0,2846.0,-8.7,Friday,0,1687
72017,2023-12-22 22:00:00,-10.8,,2.4,58.0,-17.4,0.0,0.0,0.2,0.0,2669.0,-8.8,Friday,0,1640
72018,2023-12-22 23:00:00,-11.2,,0.9,59.0,-17.6,0.0,0.0,0.2,0.0,2437.0,-9.0,Friday,0,1152
72019,2023-12-23 00:00:00,-11.0,,2.0,61.0,-17.0,0.0,0.0,0.2,0.0,2521.0,-9.2,Saturday,0,1085
72020,2023-12-23 01:00:00,-11.5,,1.2,60.0,-17.7,0.0,0.0,0.2,2.0,2715.0,-9.3,Saturday,0,897
72021,2023-12-23 02:00:00,-11.4,,2.5,62.0,-17.2,0.0,0.0,0.2,0.0,2969.0,-9.4,Saturday,0,661
72022,2023-12-23 03:00:00,-11.9,,1.5,63.0,-17.5,0.0,0.0,0.2,0.0,2931.0,-9.5,Saturday,0,483
72023,2023-12-23 04:00:00,-12.4,,1.7,66.0,-17.4,0.0,0.0,0.2,0.0,2637.0,-9.7,Saturday,0,346
72024,2023-12-23 05:00:00,-12.6,,2.1,66.0,-17.6,0.0,0.0,0.2,0.0,2575.0,-9.7,Saturday,0,412
72025,2023-12-23 06:00:00,-12.5,,2.5,68.0,-17.1,0.0,0.0,0.2,2.0,2434.0,-9.6,Saturday,0,521
72026,2023-12-23 07:00:00,-12.5,,2.4,69.0,-17.0,0.0,0.0,0.2,3.0,2313.0,-9.6,Saturday,0,753
72027,2023-12-23 08:00:00,-12.6,,2.2,71.0,-16.7,0.0,0.0,0.2,0.0,2147.0,-9.5,Saturday,0,1425
72028,2023-12-23 09:00:00,-11.4,,2.3,68.0,-16.1,1.0,0.33,0.2,2.0,2226.0,-8.3,Saturday,0,1832
72029,2023-12-23 10:00:00,-8.6,,2.3,55.0,-16.0,1.0,0.84,0.2,0.0,2625.0,-3.3,Saturday,0,2094
72030,2023-12-23 11:00:00,-6.8,,1.5,46.0,-16.5,1.0,1.44,0.2,0.0,3012.0,0.2,Saturday,0,2211
72031,2023-12-23 12:00:00,-5.3,,1.7,44.0,-15.6,1.0,1.79,0.1,0.0,2899.0,3.6,Saturday,0,2547
72032,2023-12-23 13:00:00,-2.8,,0.9,42.0,-13.9,1.0,1.89,0.1,0.0,2652.0,5.2,Saturday,0,2740
72033,2023-12-23 14:00:00,-2.0,0.0,2.4,39.0,-14.1,1.0,1.81,,0.0,2926.0,5.3,Saturday,0,2758
72034,2023-12-23 15:00:00,-1.7,0.0,0.8,37.0,-14.5,1.0,1.47,,0.0,3222.0,0.6,Saturday,0,2989
72035,2023-12-23 16:00:00,-1.3,0.0,1.5,40.0,-13.1,0.9,0.89,,2.0,3154.0,-0.2,Saturday,0,2962
